term,log_odds,corpus 1,corpus 2,count 1,count 2
solo,-0.913708342844056,trump,harris,0,1
baptist,-0.913708342844056,trump,harris,0,1
integral,-0.913708342844056,trump,harris,0,1
intact,-0.913708342844056,trump,harris,0,1
insolvent,-0.913708342844056,trump,harris,0,1
adequate,-0.913708342844056,trump,harris,0,1
historical,-0.913708342844056,trump,harris,0,1
dedicated,-0.913708342844056,trump,harris,0,1
momentous,-0.913708342844056,trump,harris,0,1
unbreakable,-0.913708342844056,trump,harris,0,1
singular,-0.913708342844056,trump,harris,0,1
humorous,-0.913708342844056,trump,harris,0,1
opposed,-0.913708342844056,trump,harris,0,1
related,-0.913708342844056,trump,harris,0,1
optic,-0.913708342844056,trump,harris,0,1
theoretical,-0.913708342844056,trump,harris,0,1
reflective,-0.913708342844056,trump,harris,0,1
tireless,-0.913708342844056,trump,harris,0,1
eyed,-0.913708342844056,trump,harris,0,1
ironclad,-0.913708342844056,trump,harris,0,1
remarkable,-0.913708342844056,trump,harris,0,1
ramble,-0.913708342844056,trump,harris,0,1
presidential,-0.8555241325562176,trump,harris,20,9
partisan,-0.8244314469029375,trump,harris,1,1
online,-0.8244314469029375,trump,harris,1,1
divided,-0.8244314469029375,trump,harris,1,1
trivial,-0.8244314469029375,trump,harris,1,1
vivid,-0.8244314469029375,trump,harris,1,1
loving,-0.8244314469029375,trump,harris,1,1
known,-0.8199869481609596,trump,harris,3,2
sound,-0.8199869481609596,trump,harris,3,2
suburban,-0.8199869481609596,trump,harris,3,2
doable,-0.8199869481609596,trump,harris,3,2
heartbreaking,-0.8199869481609596,trump,harris,3,2
such,-0.7976772189681138,trump,harris,34,14
past,-0.7799304999768538,trump,harris,18,8
typical,-0.7799304999768538,trump,harris,18,8
real,-0.7713337192873334,trump,harris,120,44
additional,-0.6450083700845299,trump,harris,6,3
necessary,-0.6074087284259874,trump,harris,14,6
anti,-0.601758317346984,trump,harris,25,10
second,-0.596156190690238,trump,harris,42,16
glad,-0.5583989116335875,trump,harris,9,4
congressional,-0.533101060500339,trump,harris,4,2
automatic,-0.533101060500339,trump,harris,4,2
effective,-0.533101060500339,trump,harris,4,2
political,-0.4589616541451959,trump,harris,88,31
key,-0.4376520864031264,trump,harris,7,3
heartfelt,-0.39058493925567356,trump,harris,2,1
cruel,-0.39058493925567356,trump,harris,2,1
silly,-0.39058493925567356,trump,harris,2,1
impossible,-0.3162205702979758,trump,harris,22,8
prosperous,-0.28526194401830346,trump,harris,5,2
exciting,-0.28526194401830346,trump,harris,5,2
prime,-0.28526194401830346,trump,harris,5,2
bottom,-0.28526194401830346,trump,harris,5,2
similar,-0.24876072983625377,trump,harris,8,3
various,-0.22081529392245652,trump,harris,14,5
expensive,-0.2099933132812416,trump,harris,35,12
social,-0.1510432666499323,trump,harris,54,18
future,-0.06870894621269844,trump,harris,6,2
white,-0.06870894621269844,trump,harris,6,2
racial,-0.06309311162929392,trump,harris,3,1
unacceptable,-0.06309311162929392,trump,harris,3,1
sovereign,-0.06309311162929392,trump,harris,3,1
specific,-0.06309311162929392,trump,harris,3,1
