term,log_odds,corpus 1,corpus 2,count 1,count 2
hotspot,-1.668974585895094,trump,harris,1,3
injury,-1.668974585895094,trump,harris,1,3
mrs,-1.668974585895094,trump,harris,1,3
nicole,-1.668974585895094,trump,harris,1,3
balance,-1.668974585895094,trump,harris,1,3
ii,-1.668974585895094,trump,harris,1,3
louisiana,-1.668974585895094,trump,harris,1,3
personnel,-1.668974585895094,trump,harris,1,3
attempt,-1.6636581526998735,trump,harris,5,6
democratic,-1.6636581526998735,trump,harris,5,6
jacky,-1.6636581526998735,trump,harris,5,6
transfer,-1.6636581526998735,trump,harris,5,6
creation,-1.6636581526998735,trump,harris,5,6
billionaire,-1.6605404037551421,trump,harris,0,37
medication,-1.6543881897112203,trump,harris,0,36
dana,-1.6493781176468527,trump,harris,8,8
romney,-1.6493781176468527,trump,harris,8,8
ideal,-1.5897773200914165,trump,harris,0,27
palestinians,-1.5724870181100798,trump,harris,0,25
shortage,-1.56331467940211,trump,harris,0,24
knowledge,-1.5632733127926082,trump,harris,4,5
clip,-1.5632733127926082,trump,harris,4,5
underdog,-1.5437611176308021,trump,harris,0,22
servant,-1.5437611176308021,trump,harris,0,22
independent,-1.5435024237773827,trump,harris,7,7
innovation,-1.5223377206976643,trump,harris,0,20
baton,-1.5223377206976643,trump,harris,0,20
region,-1.5108059466028136,trump,harris,0,19
board,-1.499665007302075,trump,harris,12,10
rights,-1.4986486814499977,trump,harris,0,18
ceasefire,-1.4986486814499977,trump,harris,0,18
mccain,-1.4986486814499977,trump,harris,0,18
determination,-1.4857941706481765,trump,harris,0,17
reality,-1.4857941706481765,trump,harris,0,17
backbone,-1.4857941706481765,trump,harris,0,17
courtroom,-1.4857941706481765,trump,harris,0,17
playbook,-1.4857941706481765,trump,harris,0,17
tape,-1.4721900052538635,trump,harris,19,14
roy,-1.472157564924099,trump,harris,0,16
pharma,-1.472157564924099,trump,harris,0,16
alliance,-1.472157564924099,trump,harris,0,16
teenager,-1.472157564924099,trump,harris,0,16
ad,-1.472157564924099,trump,harris,0,16
benefit,-1.4669433923588089,trump,harris,41,26
stacey,-1.4583523621336847,trump,harris,3,4
competitor,-1.4583523621336847,trump,harris,3,4
abrams,-1.4583523621336847,trump,harris,3,4
charlottesville,-1.4583523621336847,trump,harris,3,4
darkness,-1.4583523621336847,trump,harris,3,4
windmill,-1.4583523621336847,trump,harris,3,4
introduction,-1.4583523621336847,trump,harris,3,4
laugh,-1.4583523621336847,trump,harris,3,4
beacon,-1.4583523621336847,trump,harris,3,4
susie,-1.4583523621336847,trump,harris,3,4
reliance,-1.4583523621336847,trump,harris,3,4
lying,-1.4583523621336847,trump,harris,3,4
walk,-1.4583523621336847,trump,harris,3,4
hispanic,-1.4583523621336847,trump,harris,3,4
gouging,-1.4576375282338505,trump,harris,0,15
provider,-1.4576375282338505,trump,harris,0,15
miscarriage,-1.4576375282338505,trump,harris,0,15
significance,-1.4576375282338505,trump,harris,0,15
tie,-1.4552038375463883,trump,harris,9,8
troop,-1.4552038375463883,trump,harris,9,8
investment,-1.4552038375463883,trump,harris,9,8
witness,-1.4473160161841268,trump,harris,14,11
clothe,-1.442111671311371,trump,harris,0,14
gwen,-1.442111671311371,trump,harris,0,14
necessity,-1.442111671311371,trump,harris,0,14
compassion,-1.442111671311371,trump,harris,0,14
corner,-1.4298185062602655,trump,harris,6,6
smith,-1.4298185062602655,trump,harris,6,6
park,-1.4298185062602655,trump,harris,6,6
gender,-1.4298185062602655,trump,harris,6,6
nature,-1.4254302866561945,trump,harris,0,13
aisle,-1.4254302866561945,trump,harris,0,13
diabete,-1.407407565805218,trump,harris,0,12
grievance,-1.407407565805218,trump,harris,0,12
startup,-1.407407565805218,trump,harris,0,12
flattery,-1.407407565805218,trump,harris,0,12
breast,-1.407407565805218,trump,harris,0,12
asthma,-1.407407565805218,trump,harris,0,12
neighbor,-1.407407565805218,trump,harris,0,12
respect,-1.4067842324224575,trump,harris,61,36
bob,-1.4048616536764078,trump,harris,16,12
official,-1.388386800383102,trump,harris,11,9
consensus,-1.3878089784757381,trump,harris,0,11
desire,-1.3878089784757381,trump,harris,0,11
guardrail,-1.3663326076737747,trump,harris,0,10
pittsburgh,-1.3663326076737747,trump,harris,0,10
platter,-1.3663326076737747,trump,harris,0,10
autocrat,-1.3663326076737747,trump,harris,0,10
shelton,-1.3663326076737747,trump,harris,0,10
fraudster,-1.3663326076737747,trump,harris,0,10
perpetrator,-1.3663326076737747,trump,harris,0,10
core,-1.3663326076737747,trump,harris,0,10
congressional,-1.3501127092259873,trump,harris,2,3
tour,-1.3501127092259873,trump,harris,2,3
cup,-1.3501127092259873,trump,harris,2,3
