term,log_odds,corpus 1,corpus 2,count 1,count 2
vital,-1.595080525002282,democrat_2024,republican_2024,8,3
rebuild,-1.595080525002282,democrat_2024,republican_2024,8,3
higher,-1.595080525002282,democrat_2024,republican_2024,8,3
homeownership,-1.5890471233586754,democrat_2024,republican_2024,4,2
supplies,-1.5890471233586754,democrat_2024,republican_2024,4,2
society,-1.5890471233586754,democrat_2024,republican_2024,4,2
shift,-1.5890471233586754,democrat_2024,republican_2024,4,2
homeland,-1.5890471233586754,democrat_2024,republican_2024,4,2
harmful,-1.5890471233586754,democrat_2024,republican_2024,4,2
careers,-1.5890471233586754,democrat_2024,republican_2024,4,2
defund,-1.5890471233586754,democrat_2024,republican_2024,4,2
employees,-1.5890471233586754,democrat_2024,republican_2024,4,2
troops,-1.5890471233586754,democrat_2024,republican_2024,4,2
worship,-1.5890471233586754,democrat_2024,republican_2024,4,2
pursue,-1.5890471233586754,democrat_2024,republican_2024,4,2
of,-1.5886885775480684,democrat_2024,republican_2024,888,133
power,-1.5446602783168057,democrat_2024,republican_2024,23,6
migrant,-1.5230898214657096,democrat_2024,republican_2024,0,6
aliens,-1.5230898214657096,democrat_2024,republican_2024,0,6
use,-1.4940610651045902,democrat_2024,republican_2024,29,7
radical,-1.4816142073534868,democrat_2024,republican_2024,0,5
persecution,-1.4801702873258828,democrat_2024,republican_2024,1,1
discipline,-1.4801702873258828,democrat_2024,republican_2024,1,1
feet,-1.4801702873258828,democrat_2024,republican_2024,1,1
serious,-1.4801702873258828,democrat_2024,republican_2024,1,1
crushing,-1.4801702873258828,democrat_2024,republican_2024,1,1
fertility,-1.4801702873258828,democrat_2024,republican_2024,1,1
dismantle,-1.4801702873258828,democrat_2024,republican_2024,1,1
unjustly,-1.4801702873258828,democrat_2024,republican_2024,1,1
ideas,-1.4801702873258828,democrat_2024,republican_2024,1,1
obligations,-1.4801702873258828,democrat_2024,republican_2024,1,1
turned,-1.4801702873258828,democrat_2024,republican_2024,1,1
violate,-1.4801702873258828,democrat_2024,republican_2024,1,1
recent,-1.4801702873258828,democrat_2024,republican_2024,1,1
restaurant,-1.4801702873258828,democrat_2024,republican_2024,1,1
championing,-1.4801702873258828,democrat_2024,republican_2024,1,1
censor,-1.4801702873258828,democrat_2024,republican_2024,1,1
dealers,-1.4801702873258828,democrat_2024,republican_2024,1,1
republic,-1.4801702873258828,democrat_2024,republican_2024,1,1
achieved,-1.4801702873258828,democrat_2024,republican_2024,1,1
lifting,-1.4801702873258828,democrat_2024,republican_2024,1,1
complete,-1.4801702873258828,democrat_2024,republican_2024,1,1
summoned,-1.4801702873258828,democrat_2024,republican_2024,1,1
permitting,-1.4801702873258828,democrat_2024,republican_2024,1,1
moving,-1.4801702873258828,democrat_2024,republican_2024,1,1
decline,-1.4801702873258828,democrat_2024,republican_2024,1,1
instability,-1.4801702873258828,democrat_2024,republican_2024,1,1
known,-1.4801702873258828,democrat_2024,republican_2024,1,1
deeply,-1.4801702873258828,democrat_2024,republican_2024,1,1
removing,-1.4801702873258828,democrat_2024,republican_2024,1,1
moon,-1.4801702873258828,democrat_2024,republican_2024,1,1
primary,-1.4801702873258828,democrat_2024,republican_2024,1,1
principle,-1.4801702873258828,democrat_2024,republican_2024,1,1
monitor,-1.4801702873258828,democrat_2024,republican_2024,1,1
following,-1.4801702873258828,democrat_2024,republican_2024,1,1
jewish,-1.4801702873258828,democrat_2024,republican_2024,1,1
streamline,-1.4801702873258828,democrat_2024,republican_2024,1,1
upholding,-1.4801702873258828,democrat_2024,republican_2024,1,1
equipped,-1.4801702873258828,democrat_2024,republican_2024,1,1
network,-1.4801702873258828,democrat_2024,republican_2024,1,1
imports,-1.4801702873258828,democrat_2024,republican_2024,1,1
various,-1.4801702873258828,democrat_2024,republican_2024,1,1
preamble,-1.4801702873258828,democrat_2024,republican_2024,1,1
patriots,-1.4801702873258828,democrat_2024,republican_2024,1,1
beyond,-1.4801702873258828,democrat_2024,republican_2024,1,1
financially,-1.4801702873258828,democrat_2024,republican_2024,1,1
prenatal,-1.4801702873258828,democrat_2024,republican_2024,1,1
according,-1.4801702873258828,democrat_2024,republican_2024,1,1
nationals,-1.4801702873258828,democrat_2024,republican_2024,1,1
deploy,-1.4801702873258828,democrat_2024,republican_2024,1,1
currently,-1.4801702873258828,democrat_2024,republican_2024,1,1
replenishing,-1.4801702873258828,democrat_2024,republican_2024,1,1
unnecessary,-1.4801702873258828,democrat_2024,republican_2024,1,1
penny,-1.4801702873258828,democrat_2024,republican_2024,1,1
lifeline,-1.4801702873258828,democrat_2024,republican_2024,1,1
individual,-1.4801702873258828,democrat_2024,republican_2024,1,1
parts,-1.4801702873258828,democrat_2024,republican_2024,1,1
revoking,-1.4801702873258828,democrat_2024,republican_2024,1,1
contents,-1.4801702873258828,democrat_2024,republican_2024,1,1
opened,-1.4801702873258828,democrat_2024,republican_2024,1,1
participation,-1.4801702873258828,democrat_2024,republican_2024,1,1
reviving,-1.4801702873258828,democrat_2024,republican_2024,1,1
affordability,-1.4801702873258828,democrat_2024,republican_2024,1,1
encouraged,-1.4801702873258828,democrat_2024,republican_2024,1,1
tidal,-1.4801702873258828,democrat_2024,republican_2024,1,1
empowered,-1.4801702873258828,democrat_2024,republican_2024,1,1
childhood,-1.4801702873258828,democrat_2024,republican_2024,1,1
shortages,-1.4801702873258828,democrat_2024,republican_2024,1,1
ranks,-1.4801702873258828,democrat_2024,republican_2024,1,1
operation,-1.4801702873258828,democrat_2024,republican_2024,1,1
carry,-1.4801702873258828,democrat_2024,republican_2024,1,1
chronic,-1.4801702873258828,democrat_2024,republican_2024,1,1
stabilize,-1.4801702873258828,democrat_2024,republican_2024,1,1
chinese,-1.4801702873258828,democrat_2024,republican_2024,1,1
showing,-1.4801702873258828,democrat_2024,republican_2024,1,1
question,-1.4801702873258828,democrat_2024,republican_2024,1,1
canceling,-1.4801702873258828,democrat_2024,republican_2024,1,1
mars,-1.4801702873258828,democrat_2024,republican_2024,1,1
publicly,-1.4801702873258828,democrat_2024,republican_2024,1,1
granted,-1.4801702873258828,democrat_2024,republican_2024,1,1
mine,-1.4801702873258828,democrat_2024,republican_2024,1,1
her,-1.4801702873258828,democrat_2024,republican_2024,1,1
elderly,-1.4801702873258828,democrat_2024,republican_2024,1,1
revitalizing,-1.4801702873258828,democrat_2024,republican_2024,1,1
green,-1.4801702873258828,democrat_2024,republican_2024,1,1
harms,-1.4801702873258828,democrat_2024,republican_2024,1,1
cancel,-1.4801702873258828,democrat_2024,republican_2024,1,1
standard,-1.4801702873258828,democrat_2024,republican_2024,1,1
arms,-1.4801702873258828,democrat_2024,republican_2024,1,1
hostile,-1.4801702873258828,democrat_2024,republican_2024,1,1
whistleblowers,-1.4801702873258828,democrat_2024,republican_2024,1,1
traffic,-1.4801702873258828,democrat_2024,republican_2024,1,1
late,-1.4801702873258828,democrat_2024,republican_2024,1,1
