term,log_odds,corpus 1,corpus 2,count 1,count 2
rates,-0.3086446873918225,trump_2024,trump_2016,0,4
pipelines,-0.3086446873918225,trump_2024,trump_2016,0,4
long,-0.3086446873918225,trump_2024,trump_2016,0,4
standard,-0.3086446873918225,trump_2024,trump_2016,0,4
staff,-0.3086446873918225,trump_2024,trump_2016,0,4
called,-0.3086446873918225,trump_2024,trump_2016,0,4
services,-0.3086446873918225,trump_2024,trump_2016,0,4
facilities,-0.3086446873918225,trump_2024,trump_2016,0,4
order,-0.3086446873918225,trump_2024,trump_2016,0,4
fbi,-0.3086446873918225,trump_2024,trump_2016,0,4
poverty,-0.3086446873918225,trump_2024,trump_2016,0,4
cash,-0.3086446873918225,trump_2024,trump_2016,0,4
resources,-0.3086446873918225,trump_2024,trump_2016,0,4
syria,-0.3086446873918225,trump_2024,trump_2016,0,4
organization,-0.3086446873918225,trump_2024,trump_2016,0,4
massive,-0.3086446873918225,trump_2024,trump_2016,0,4
members,-0.3086446873918225,trump_2024,trump_2016,0,4
married,-0.3086446873918225,trump_2024,trump_2016,0,4
direct,-0.3086446873918225,trump_2024,trump_2016,0,4
market,-0.3086446873918225,trump_2024,trump_2016,0,4
repeal,-0.3086446873918225,trump_2024,trump_2016,0,4
fix,-0.3086446873918225,trump_2024,trump_2016,0,4
south,-0.3086446873918225,trump_2024,trump_2016,0,4
regions,-0.3086446873918225,trump_2024,trump_2016,0,4
spending,-0.3086446873918225,trump_2024,trump_2016,0,4
available,-0.3086446873918225,trump_2024,trump_2016,0,4
paid,-0.3086446873918225,trump_2024,trump_2016,0,4
control,-0.3086446873918225,trump_2024,trump_2016,0,4
used,-0.3086446873918225,trump_2024,trump_2016,0,4
tax,-0.29552214339010735,trump_2024,trump_2016,2,51
energy,-0.28192101262307945,trump_2024,trump_2016,1,28
includes,-0.24509379802145342,trump_2024,trump_2016,0,3
terminate,-0.24509379802145342,trump_2024,trump_2016,0,3
gains,-0.24509379802145342,trump_2024,trump_2016,0,3
gained,-0.24509379802145342,trump_2024,trump_2016,0,3
funds,-0.24509379802145342,trump_2024,trump_2016,0,3
fund,-0.24509379802145342,trump_2024,trump_2016,0,3
spend,-0.24509379802145342,trump_2024,trump_2016,0,3
specific,-0.24509379802145342,trump_2024,trump_2016,0,3
owners,-0.24509379802145342,trump_2024,trump_2016,0,3
owner,-0.24509379802145342,trump_2024,trump_2016,0,3
depleted,-0.24509379802145342,trump_2024,trump_2016,0,3
overseas,-0.24509379802145342,trump_2024,trump_2016,0,3
sources,-0.24509379802145342,trump_2024,trump_2016,0,3
virtually,-0.24509379802145342,trump_2024,trump_2016,0,3
assessment,-0.24509379802145342,trump_2024,trump_2016,0,3
visa,-0.24509379802145342,trump_2024,trump_2016,0,3
destroy,-0.24509379802145342,trump_2024,trump_2016,0,3
released,-0.24509379802145342,trump_2024,trump_2016,0,3
smallest,-0.24509379802145342,trump_2024,trump_2016,0,3
small,-0.24509379802145342,trump_2024,trump_2016,0,3
away,-0.24509379802145342,trump_2024,trump_2016,0,3
gdp,-0.24509379802145342,trump_2024,trump_2016,0,3
lose,-0.24509379802145342,trump_2024,trump_2016,0,3
reduction,-0.24509379802145342,trump_2024,trump_2016,0,3
libya,-0.24509379802145342,trump_2024,trump_2016,0,3
grow,-0.24509379802145342,trump_2024,trump_2016,0,3
paying,-0.24509379802145342,trump_2024,trump_2016,0,3
past,-0.24509379802145342,trump_2024,trump_2016,0,3
grew,-0.24509379802145342,trump_2024,trump_2016,0,3
rebate,-0.24509379802145342,trump_2024,trump_2016,0,3
uphold,-0.24509379802145342,trump_2024,trump_2016,0,3
usa,-0.24509379802145342,trump_2024,trump_2016,0,3
stay,-0.24509379802145342,trump_2024,trump_2016,0,3
outside,-0.24509379802145342,trump_2024,trump_2016,0,3
list,-0.24509379802145342,trump_2024,trump_2016,0,3
debt,-0.24509379802145342,trump_2024,trump_2016,0,3
dec,-0.24509379802145342,trump_2024,trump_2016,0,3
using,-0.24509379802145342,trump_2024,trump_2016,0,3
goal,-0.24509379802145342,trump_2024,trump_2016,0,3
base,-0.24509379802145342,trump_2024,trump_2016,0,3
living,-0.24509379802145342,trump_2024,trump_2016,0,3
