term,log_odds,corpus 1,corpus 2,count 1,count 2
elections,-0.7778895657598618,harris_2024,harris_2020,0,5
prioritize,-0.7778895657598618,harris_2024,harris_2020,0,5
bills,-0.7778895657598618,harris_2024,harris_2020,0,5
finally,-0.7778895657598618,harris_2024,harris_2020,0,5
deserves,-0.7778895657598618,harris_2024,harris_2020,0,5
discriminatory,-0.7778895657598618,harris_2024,harris_2020,0,5
providing,-0.7778895657598618,harris_2024,harris_2020,0,5
disproportionately,-0.7778895657598618,harris_2024,harris_2020,0,5
allowing,-0.7778895657598618,harris_2024,harris_2020,0,5
loans,-0.7778895657598618,harris_2024,harris_2020,0,5
limited,-0.7778895657598618,harris_2024,harris_2020,0,5
join,-0.7778895657598618,harris_2024,harris_2020,0,5
diversity,-0.7778895657598618,harris_2024,harris_2020,0,5
status,-0.7778895657598618,harris_2024,harris_2020,0,5
protected,-0.7778895657598618,harris_2024,harris_2020,0,5
net,-0.7778895657598618,harris_2024,harris_2020,0,5
claim,-0.7778895657598618,harris_2024,harris_2020,0,5
muslim,-0.7778895657598618,harris_2024,harris_2020,0,5
closing,-0.7778895657598618,harris_2024,harris_2020,0,5
needed,-0.7778895657598618,harris_2024,harris_2020,0,5
special,-0.7778895657598618,harris_2024,harris_2020,0,5
supports,-0.7778895657598618,harris_2024,harris_2020,0,5
systems,-0.7778895657598618,harris_2024,harris_2020,0,5
table,-0.7778895657598618,harris_2024,harris_2020,0,5
islands,-0.7778895657598618,harris_2024,harris_2020,0,5
message,-0.7778895657598618,harris_2024,harris_2020,0,5
partners,-0.7778895657598618,harris_2024,harris_2020,0,5
untested,-0.7778895657598618,harris_2024,harris_2020,0,5
simple,-0.7778895657598618,harris_2024,harris_2020,0,5
cost,-0.7599555664751001,harris_2024,harris_2020,3,15
discrimination,-0.7599555664751001,harris_2024,harris_2020,3,15
military,-0.7599555664751001,harris_2024,harris_2020,3,15
state,-0.7504516695504223,harris_2024,harris_2020,1,7
championed,-0.7504516695504223,harris_2024,harris_2020,1,7
harder,-0.7504516695504223,harris_2024,harris_2020,1,7
policy,-0.7504516695504223,harris_2024,harris_2020,1,7
areas,-0.7504516695504223,harris_2024,harris_2020,1,7
insurance,-0.7504516695504223,harris_2024,harris_2020,1,7
civil,-0.7435798653299364,harris_2024,harris_2020,2,11
nearly,-0.7435798653299364,harris_2024,harris_2020,2,11
values,-0.7435798653299364,harris_2024,harris_2020,2,11
human,-0.7435798653299364,harris_2024,harris_2020,2,11
labor,-0.7435798653299364,harris_2024,harris_2020,2,11
left,-0.7278843293492026,harris_2024,harris_2020,0,4
include,-0.7278843293492026,harris_2024,harris_2020,0,4
deportation,-0.7278843293492026,harris_2024,harris_2020,0,4
mandate,-0.7278843293492026,harris_2024,harris_2020,0,4
humanitarian,-0.7278843293492026,harris_2024,harris_2020,0,4
politics,-0.7278843293492026,harris_2024,harris_2020,0,4
reforming,-0.7278843293492026,harris_2024,harris_2020,0,4
vital,-0.7278843293492026,harris_2024,harris_2020,0,4
refugees,-0.7278843293492026,harris_2024,harris_2020,0,4
